Unnamed: 0,text,label
514,"Synthetic analogues of fumagillin that inhibit angiogenesis and suppress tumour growth.
 Neovascularization is critical for the growth of tumours and is a dominant feature in a variety of angiogenic diseases such as diabetic retinopathy, haemangiomas, arthritis and psoriasis.
 Recognition of the potential therapeutic benefit of controlling unabated capillary growth has led to a search for safe and effective angiogenesis inhibitors.
 We report here the synthesis of a family of novel inhibitors that are analogues of fumagillin, a naturally secreted antibiotic of Aspergillus fumigatus fresenius.
 We first isolated this fungus from a contaminated culture of capillary endothelial cells.
 Purified fumagillin inhibited endothelial cell proliferation in vitro and tumour-induced angiogenesis in vivo; it also inhibited tumour growth in mice, but prolonged administration was limited because it caused severe weight loss.
 Synthesis of fumagillin analogues yielded potent angiogenesis inhibitors ('angioinhibins') which suppress the growth of a wide variety of tumours with relatively few side-effects.
",3
284,"Expression of pancreatic secretory trypsin inhibitor gene in human colorectal tumor.
 Expression of pancreatic secretory trypsin inhibitor (PSTI) gene was examined by Northern blotting analyses in 31 human colorectal tumors that included two benign adenomas and 26 adenocarcinomas.
 Among the total of 28 cases which proved to be adequate for mRNA analyses, all but one showed the expression of PSTI at various levels.
 In contrast, PSTI expression was not detected in two malignant lymphomas of the rectum.
 The level of PSTI expression was not correlated with the patient's age, sex, tumor location or size, stage of differentiation, lymph node metastasis, or progression stage.
 Some colorectal adenocarcinomas were also shown to express genes that can hybridize with human trypsinogen cDNA probe.
 It looks as though in these tumors, a protease(s) and its inhibitor are produced simultaneously as part of a cellular self-defense mechanism.
",3
248,"Oral contraceptives and breast cancer.
 Among women in general the risk of breast cancer through 59 years of age does not appear to be affected appreciably by the use of oral contraceptives.
 Nonetheless, concern continues to be expressed about the effects of early age at first use, long-term duration of use, formulation, and a variety of other factors thought to influence breast cancer risk in the presence of oral contraception.
 A number of recent studies restricted to young women suggest that long-term use may increase the risk of disease occurring very early, but the present lack of consistent findings in well-conducted epidemiologic studies prevents any certain conclusion with regard to cause-and-effect.
 However, if an increased risk were indeed present, the most plausible interpretation is that long-term oral contraception promotes earlier clinical manifestation of breast cancer in some women while having no net impact on their lifetime risk of the disease.
",3
233,"Squamous cell carcinoma antigen (TA-4) in penile carcinoma.
 TA-4 antigen, originally isolated from women with squamous cell carcinoma of the cervix, is elevated in the sera of patients with squamous cell carcinomas of several sites, including esophagus, lungs, and head and neck.
 In this study, we compared the serum levels of TA-4 in normal volunteers, patients with resected penile squamous cell carcinoma, and patients with metastatic penile squamous cell carcinoma.
 TA-4 values were elevated in 5 of 11 patients (45%) who had metastatic disease.
 In 2, TA-4 was normal the first time metastasis was clinically detected but rose as the disease progressed.
 Moreover, in 3 patients in whom serial determinations were made, serum TA-4 values correlated well with disease progression and response to treatment.
 We conclude that TA-4 values are elevated in some patients with metastatic squamous cell carcinoma of the penis and may become a useful marker for monitoring response to therapy.
",3
265,"The technicon H6000 analyzer discriminates chronic lymphocytic leukemia from other B-cell leukemias through automatic assessment of large unstained cells.
 The separation of chronic lymphocytic leukemia of B-cell origin from other chronic B-cell leukemias is subjective, being largely based on the morphologic features of the lymphoid cells in the peripheral blood.
 The percentage of large unstained cells determined with a Technicon H6000 analyzer (an automated blood cell differential analyzer, Technicon Instruments Corp, Tarrytown, NY) was used as a cell volume variable in an investigation of 70 cases of chronic lymphocytic leukemia of B-cell origin and of other chronic B-cell leukemias.
 The significant degree of correlation between the percentage of large unstained cells and morphoimmunophenotypic diagnosis, although obtained for a relatively small number of cases, suggests that this method of cell volume analysis can be used to improve diagnostic reproducibility in chronic B-cell leukemia.
",3
440,"The papillary-cystic neoplasm of the pancreas. An increasingly recognized clinicopathologic entity.
 The clinical course of the papillary-cystic neoplasm of the pancreas is contrasted with that of the pancreatic ductal adenocarcinoma.
 The former occurs predominantly in young women, has a low malignant potential, and is highly curable with surgical treatment.
 Three cases are reported that illustrate the typical clinical features and the indolent nature of the tumor.
 One case was discovered after blunt abdominal trauma resulted in rupture of the tumor and hemoperitoneum.
 All cases were treated by pancreatic resection with preservation of the spleen, an important consideration in younger patients.
 All patients were free of disease at long-term follow-up.
 Increasing awareness of this tumor has resulted in the reclassification of several tumors and should lead to better recognition by surgeons caring for patients with pancreatic diseases.
",3
558,"Community lifestyle characteristics and risk of acute lymphoblastic leukaemia in children.
 High rates of leukaemia in children and young people have been associated with features of community isolation and population growth.
 Incidence data collected by two specialist registries were used to compare incidence rates at ward level with relevant ward characteristics derived from routine census and Ordnance Survey data for England and Wales.
 An excess risk of childhood acute lymphoblastic leukaemia (ALL) was found for wards which are farthest from large urban centres.
 The excess was greatest for wards of higher socioeconomic status and for children aged 1-7 years (the childhood peak), for which a two-fold excess was seen.
 These findings in general support the hypothesis that childhood leukaemia has an infectious aetiology.
",3
199,"Benign lymphangioendothelioma.
 We have studied eight cases of an acquired lymphatic endothelial lesion for which we propose the name ""benign lymphangioendothelioma."" The lesions developed as solitary, slowly extending, erythematous macules and plaques, usually occurring on the extremities or the shoulders in adolescents or adults.
 The characteristic histopathologic feature is permeation of the dermal collagen by flattened, endothelium-lined channels and spaces.
 Hemorrhage, iron deposition, and inflammation were not part of the lesion.
 Ulex europaeus agglutinin I labeled the lesional endothelial cells consistently, but factor VIII-related antigen labeling was negative.
 This histologic pattern and the special studies suggested a lymphatic lesion.
 Surgical excision, performed in six patients, was not followed by recurrence.
",3
480,"The association of selected cancers with service in the US military in Vietnam. II. Soft-tissue and other sarcomas. The Selected Cancers Cooperative Study Group 
 As part of a series of investigations into the health of Vietnam veterans, we conducted a population-based, case-control study of soft-tissue and other sarcomas between 1984 and 1988.
 All men born between 1929 and 1953 and diagnosed in an area covered by eight cancer registries were considered eligible.
 Controls were selected by random-digit dialing.
 Analyses of 342 men with pathologically confirmed sarcoma and 1776 controls showed that Vietnam veterans had a relative risk of 1.0 for sarcoma in comparison with men who did not serve in Vietnam (95% confidence interval, 0.6 to 1.6).
 Restriction of the analysis to the 254 men with soft-tissue sarcoma yielded a relative risk of 0.9 (95% confidence interval, 0.5 to 1.6).
 Several attributes of military service in Vietnam (eg, branch, duration of service, military region, and other characteristics that may have been associated with the use of Agent Orange) were examined, and none was associated with an increased risk for the development of sarcoma.
 Furthermore, no morphologic type of sarcoma was overrepresented among Vietnam veterans.
 Results were unchanged if Vietnam veterans were compared with (1) other veterans or (2) men who never served in the military.
 This study, which had 97% power to detect a relative risk of 2.0 for all sarcomas, provides no evidence that the risk for the development of soft-tissue or other sarcomas is increased among veterans 15 to 25 years following service in Vietnam.
",3
225,"Carcinoma of the thyroglossal duct.
 A review of 39 instances of excision of a cyst of the thyroglossal duct performed at St.
 Paul Medical Center, Dallas, Texas, revealed two patients with carcinoma of the thyroglossal duct.
 A review of the English literature yielded 146 instances of this uncommon tumor.
 Eighty-four per cent were papillary adenocarcinoma of thyroid type and 5 per cent were squamous cell carcinoma.
 The patients were from six to 81 years old with a 2:1 female to male ratio.
 Metastatic disease to lymph nodes was noted in 11 per cent and invasion of overlying strap muscles was found in 4 per cent.
 Carcinoma of the thyroid gland occurred in 14 per cent.
 Preoperative diagnosis was rare.
 The Sistrunk procedure is recommended for initial surgical therapy with further surgical or adjuvant therapy dependent on associated clinical findings.
 Prognosis for carcinoma of the thyroglossal duct of thyroid type parallels that of carcinoma of the thyroid gland.
",3
400,"Introduction of nerve growth factor (NGF) receptors into a medulloblastoma cell line results in expression of high- and low-affinity NGF receptors but not NGF-mediated differentiation.
 Expression of the cloned human nerve growth factor receptor (NGFR) cDNA in cell lines can generate both high- and low-affinity binding sites.
 Since the inability to respond appropriately to differentiation factors such as NGF may contribute to determining the malignant phenotype of neuroblastomas, we sought to determine whether the same is true of medulloblastomas.
 To generate a human central nervous system neuronal cell line that would respond to NGF, we infected the medulloblastoma cell line D283 MED with a defective retrovirus carrying the cDNA coding for the human NGFR.
 The resultant cells (MED-NGFR) expressed abundant low- and high-affinity NGFRs, and NGF treatment induced a rapid transient increase of c-fos mRNA in the NGFR-expressing cells but not in the parent line or in cells infected with virus lacking the cDNA insert.
 However, the MED-NGFR cells did not internalize the NGFR at high efficiency, nor did they differentiate in response to NGF.
 Three important conclusions emerge from this study: (i) internalization of NGFRs is not necessary for some early rapid transcriptional effects of NGF; (ii) an unknown factor(s) that cooperates with the cloned NGFR in allowing high-affinity NGF binding is found in a primitive central nervous system cell line; and (iii) NGFRs introduced into and expressed by D283 MED (i.e., MED-NGFR) cells are partially functional but are unable to induce differentiation in these primitive neuron-like tumor cells, implying that high-efficiency receptor-mediated endocytosis of NGF and its receptor may be a necessary step in the cascade of events leading to NGF-mediated differentiation.
",3
488,"Can internal mammary chain treatment decrease the risk of death for patients with medial breast cancers and positive axillary lymph nodes?
 The effect of internal mammary chain treatment on each type of malignant death-related event was analyzed in 1195 patients with operable breast cancer and histologically involved axillary lymph nodes.
 A group of 135 patients who had no internal mammary chain treatment was compared with a control group of 1060 patients who were treated by surgery and/or postoperative radiation therapy.
 In a multivariate analysis taking into account age, clinical size of the tumor, histoprognostic grading, and the number of positive axillary lymph nodes, quantitative interaction tests were used to determine whether the effects of internal mammary chain treatment on each type of malignant event were significantly different for patients with a lateral tumor compared with those with a medial tumor.
 The authors found that the effects of this treatment on the risks of distant metastases and of secondary breast cancer were not the same for the patients with a medial tumor as for those with a lateral tumor.
 For the untreated patients with a medial tumor, the risks of distant metastases and second breast cancer were, respectively, 1.6 (P = 0.02) and 2.9 (P = 0.02), compared with the treated patients.
 Conversely, for women with lateral tumor, no difference between the two treatment groups was observed.
 Thus, internal mammary chain treatment may improve long-term survival rate in patients with a medial tumor and positive axillary lymph nodes essentially by decreasing the risk of development of distant metastases (mainly brain, distant lymph nodes, multiple simultaneous metastases) and/or a secondary breast cancer.
",3
491,"The effect of dietary omega-3 fatty acids (fish oil) on azoxymethanol-induced focal areas of dysplasia and colon tumor incidence.
 MaxEPA (MA), a fish oil high in omega-3 fatty acids, was combined with various levels of corn oil (CO), rich in omega-6 fatty acids, and fed to female CF1 mice.
 The three fish oil blends with CO and the two CO levels of the diets studied were as follows: 16.0% CO + 4.4% MA (Diet 1); 10.2% CO + 10.2% MA (Diet 2); 4.4% CO + 16.0% MA (Diet 3); 20.4% CO (Diet 4); and 4.4% CO (Diet 5).
 The diets were provided 2 weeks before weekly subcutaneous injection of saline or azoxymethanol (AOM).
 Studies of epithelial cell proliferation and the incidence of focal areas of dysplasia (FAD) involved six weekly AOM injections.
 One week after the last AOM injection and 1 hour before killing, mice were injected with tritiated thymidine (3HTdR).
 No differences in any proliferative parameters were found among the five groups of saline-treated mice.
 Among the AOM-treated animals, those fed Diet 3 showed significantly fewer cells per crypt and significantly fewer labeled cells/gland than CO Diets 4 and 5.
 Additionally, the distribution of S-phase cells in crypts of AOM-treated mice fed Diet 3 most closely resembled that of the saline controls.
 The greatest alteration in the distribution of proliferative cells was observed in the high-CO diet (Diet 4) and the lowest MA level (Diet 1).
 Mice fed Diets 2 and 3 had significantly fewer FAD/500 microns of distal colonic serial sections than those fed the high CO diet (Diet 4).
 Mice involved in chronic tumor incidence studies received only three weekly injections of the same dose of AOM.
 Regardless of diet, approximately 88% of all tumors arose in the distal colon.
 A significantly larger tumor-bearing population was observed in both the high-CO Diet 4 and the lowest MaxEPA (MA) diet (Diet 1) compared with the incidence in MA Diets 2 and 3 and the low-CO Diet 5.
 A diet with a ratio of omega-6 to omega-3 fatty acids of approximately 1.0 apparently prevented the development of an adenoma-type proliferative pattern thereby reducing FAD numbers and subsequent tumor incidence.
",3
448,"Erythrocyte stearic acid desaturation in patients with colorectal carcinoma.
 The erythrocyte stearic:oleic acid ratio (saturation index) was investigated as a means of differentiating between control subjects (n = 146) and patients with benign (n = 48) and malignant (n = 117) colorectal disease and patients undergoing postoperative follow-up after curative resection (n = 49).
 Erythrocyte fatty acid profiles were determined by gas liquid chromatography.
 Neither age, sex, Dukes' stage, nor degree of differentiation of the tumors had a significant effect on the erythrocyte saturation index.
 The erythrocyte saturation index was lower in patients with primary and recurrent colorectal cancer compared with control subjects and patients with inflammatory bowel disease or benign colonic polyps (P less than 0.0001).
 The erythrocyte saturation index was not found to be useful in the postoperative follow-up of these patients.
 Using both saturation index and age as a means of differentiating between patients with primary colorectal cancer and control subjects gave a sensitivity of 67 percent and a specificity of 81 percent.
",3
168,"Immunocytochemical estrogen and progestin receptor assays in breast cancer with monoclonal antibodies. Histopathologic, demographic, and biochemical correlations and relationship to endocrine response and survival.
 Breast cancer specimens from 600 women were assayed for estrogen receptors (ER) using an immunocytochemical assay (ICA) employing the monoclonal antiestrophilin antibody H222 Sp gamma.
 Results showed significant correlation with biochemical ER determinations as well as with tumor grade and menopausal status.
 In 449 cases, results of progesterone receptor assay by ICA using the monoclonal anti-PgR antibody KD 68, also correlated significantly with biochemical PgR measurements.
 The ERICA/PgRICA positivity was significantly more frequent in postmenopausal white women.
 Colloid carcinomas were most likely to be ERICA positive and PgRICA positive whereas medullary carcinomas were most often negative.
 In 47 patients with advanced mammary carcinoma, results of ERICA and PgRICA were more closely related to endocrine response than those of ER and PgR by dextran-coated charcoal assay (DCC).
 In 339 women with Stage I or Stage II breast cancer, ERICA was significantly associated with disease-free survival.
 Analysis by Cox's proportional hazard model, however, showed PgRICA to be the best predictor of survival and disease-free survival in 197 women at the same stages of disease.
 These data indicate that ICA is more predictive of prognosis than biochemical ER and PgR.
 The ease of ICA performance coupled with these results indicate that the method is an acceptable substitute for DCC in analyzing breast cancers for ER/PgR.
",3
